Data Set #0
15.74	319	337
15.70	320	337
15.70	319	338
15.70	317	337
15.74	319	338
15.74	319	335
15.76	321	337
15.86	318	337
15.74	320	337
15.76	315	336
15.76	320	338
15.74	320	336
15.82	320	338
15.76	319	340
15.88	320	337
15.76	319	339
15.82	318	337
15.74	319	339

Data Set #8
15.64	320	337
15.70	320	337
15.74	318	338
15.74	320	337
15.86	319	338
15.82	317	336
15.76	316	337
15.74	320	338
15.76	319	338
15.82	318	337
15.76	320	338
15.76	320	338
15.88	320	339
15.76	319	339
15.70	320	338
15.70	319	337
15.74	320	337
15.88	320	337
15.74	319	337
15.80	319	338

Data Set #9
20.62	242	256
20.74	245	256
20.74	246	258
20.74	244	257
20.74	244	256
20.74	238	256
20.74	244	256
20.74	241	256
20.74	245	256
20.74	244	260
20.74	240	256
20.74	240	256
20.74	248	256
20.74	244	256
20.74	244	258
20.74	247	257
20.74	240	256
20.74	245	256
20.74	244	259
20.72	244	256

Data Set #10
20.62	240	260
20.78	241	257
20.74	240	260
20.72	244	256
20.72	242	256
20.72	243	256
20.74	244	256
20.72	244	256
20.74	244	256
20.74	247	256
20.72	242	256
20.72	242	256
20.72	245	256
20.74	246	259
20.62	244	256
20.74	245	256
20.74	244	262
20.74	244	256
20.72	244	256
20.74	243	256

Data Set #11
20.66	242	257
20.74	242	260
20.72	248	256
20.78	244	257
20.78	244	260
20.78	244	256
20.74	241	256
20.66	244	256
20.74	244	256
20.78	244	256
20.78	244	256
20.74	246	256
20.72	244	256
20.78	240	256
20.74	244	256
20.78	242	256
20.72	247	256
20.74	248	256
21.74	244	256
21.74	240	256

Data Set #12
26.66	196	213
26.74	198	212
26.66	195	210
26.74	194	210
26.74	194	212
26.62	193	212
26.74	192	210
26.72	194	212
26.74	195	211
26.78	192	206
26.66	194	206
26.74	193	212
26.72	195	211
26.66	195	210
26.74	192	210
26.74	194	210
26.66	197	214
26.74	193	207
26.74	194	207
26.60	192	210

Data Set #13
26.66	196	211
26.74	194	214
26.62	191	208
26.60	193	211
26.74	194	208
26.62	196	216
26.62	194	211
26.72	195	210
26.78	194	207
26.78	194	207
26.72	196	204
26.62	194	210
26.62	192	211
26.74	193	212
26.74	194	206
26.78	194	210
26.72	193	207
26.78	195	212
26.72	198	207
26.72	194	210

Data Set #14
26.66	193	210
26.66	194	210
26.74	193	210
26.74	195	212
26.60	194	208
26.74	194	211
26.62	194	210
26.74	194	211
26.74	194	211
26.60	195	214
26.62	194	207
26.74	196	210
26.74	193	211
26.78	192	208
26.62	194	211
26.74	194	210
26.62	198	210
26.62	193	211
26.66	192	207
26.78	193	206

Data Set #15
31.28	167	182
31.48	168	188
31.46	164	182
31.48	165	183
31.60	170	183
31.46	164	182
31.48	164	181
31.60	165	178
31.52	165	182
31.48	168	183
31.64	169	180
31.48	165	183
31.48	168	185
31.46	165	183
31.58	169	181
31.48	164	182
31.48	165	183
31.48	165	182
31.60	166	181
31.64	166	182

Data Set #16
31.40	169	184
31.58	164	181
31.60	165	183
31.48	169	184
31.48	160	181
31.46	167	185
31.48	165	182
31.58	170	176
31.48	165	183
31.60	160	186
31.52	164	181
31.46	166	185
31.46	166	176
31.46	168	184
31.48	164	182
31.60	168	182
31.46	165	182

31.64	164	184
31.60	166	181

Data Set #17
31.28	164	181
31.58	169	184
31.60	167	182
31.52	164	181
31.46	165	185
31.60	167	176
31.60	164	181
31.52	165	186
31.60	164	179
31.60	165	182
31.48	164	179
31.46	165	187
31.60	160	182
31.60	170	182
31.60	165	181
31.46	164	187
31.52	165	181
31.46	167	182
31.60	164	182
31.46	171	181

Data Set #18
36.56	144	161
36.64	150	162
36.64	145	162
36.62	146	156
36.64	144	157
36.46	144	160
36.62	144	160
36.68	146	160
36.64	144	159
36.68	144	156
36.68	144	165
36.64	140	157
36.64	141	162
36.64	145	157
36.76	147	156
36.64	144	157
36.64	146	160
36.64	141	163
36.64	144	158
36.76	145	160

Data Set #19
36.56	144	157
36.64	139	156
36.64	142	157
36.76	145	162
36.64	144	160
36.68	144	160
36.64	149	160
36.64	147	162
36.64	144	169
36.64	144	156
36.64	144	161
36.62	144	160
36.64	144	160
36.64	144	161
36.64	144	160
36.64	144	157
36.62	144	162
36.64	148	157
36.62	140	161
36.62	140	152

Data Set #20
36.56	146	161
36.62	142	160
36.62	144	156
36.64	144	160
36.64	150	161
36.64	145	161
36.64	139	157
36.62	144	159
36.64	147	156
36.62	145	162
36.64	145	162
36.74	148	158
36.64	144	157
36.62	144	160
36.64	145	157
36.64	142	161
36.62	146	157

36.64	144	161
36.64	144	157

Data Set #21
41.26	128	141
41.50	126	139
41.50	133	140
41.50	128	140
41.48	128	140
41.50	128	140
41.44	129	135
41.54	128	141
41.48	128	136
41.50	128	140
41.48	128	138
41.50	129	140
41.48	128	138
41.54	129	140
41.48	128	136
41.50	132	141
41.48	128	140
41.48	129	136
41.50	128	140
41.48	132	144

Data Set #22
41.32	128	138
41.48	130	142
41.48	120	140
41.48	128	142
41.50	128	140
41.50	131	140
41.48	130	140
41.48	132	136
41.50	130	140
41.48	132	136
41.36	123	146
41.50	128	136
41.48	132	140
41.50	128	140
41.54	128	144
41.48	128	136
41.48	130	136
41.54	126	136
41.48	131	136
41.50	128	144

Data Set #23
41.32	128	140
41.48	128	136
41.48	132	140
41.50	128	140
41.54	128	140
41.50	128	140
41.42	128	142
41.48	128	142
41.48	128	136
41.50	137	140
41.48	133	140
41.48	133	139
41.50	132	136
41.48	128	140
41.50	128	144
41.48	128	135
41.50	128	140
41.50	129	140
41.48	131	139
41.50	131	140

Data Set #24
45.32	122	123
45.52	112	128
45.38	111	120
45.50	118	123
45.52	112	128

45.46	118	126
45.50	116	128
45.40	120	128
45.56	115	128
45.50	114	128
45.34	120	128
45.38	115	123
45.50	115	128
45.50	112	128
45.46	122	128
45.50	120	128
45.50	119	124
45.50	120	125
45.38	115	122

Data Set #25
45.32	113	126
45.50	110	128
45.50	114	128
45.50	115	132
45.52	112	136
45.50	120	122
45.50	114	128
45.50	118	131
45.50	119	123
45.50	115	128
45.38	114	128
45.50	111	129
45.46	117	128
45.38	114	125
45.52	115	128
45.52	119	123
45.52	112	128
45.50	117	128
45.52	116	126
45.38	114	122

Data Set #26
45.34	116	133
45.46	120	123
45.52	114	128
45.50	125	123
45.50	111	129
45.50	120	123
45.38	120	128
45.38	112	128
45.52	115	124
45.38	117	128
45.52	114	130
45.50	123	128
45.38	120	119
45.50	112	126
45.50	114	128
45.52	120	126
45.40	112	124
45.52	119	128
45.38	119	125
45.50	115	124

Data Set #27
50.92	110	111
51.32	96	118
51.34	106	111
51.20	111	112
51.20	107	112
51.34	101	111
51.38	105	111
51.20	103	116
51.20	107	114
51.22	112	119
51.20	103	117
51.20	106	112
51.22	107	112
51.22	112	115
51.34	112	106
51.20	106	115
51.22	103	115
51.22	102	117
51.34	103	111
51.20	106	115

Data Set #28
51.02	101	112
51.20	104	112
51.22	109	120
51.20	111	112
51.38	102	114
51.22	106	111
51.20	101	116
51.38	102	112
51.20	112	115
51.22	106	114
51.34	105	106

51.32	106	121
51.32	101	120
51.34	111	106
51.34	107	111
51.34	102	109
51.32	106	120
51.32	106	111
51.20	102	114

Data Set #29
50.90	112	111
51.34	102	115
51.26	104	114
51.22	105	112
51.22	107	124
51.34	103	116
51.22	112	119
51.34	106	114
51.34	106	116
51.34	99	120
51.32	108	120
51.34	107	118
51.34	106	115
51.26	107	116
51.22	101	113
51.32	106	115
51.38	110	113
51.22	108	111
51.22	110	119
51.34	102	118

Data Set #30
56.18	96	106
56.36	98	102
56.38	93	104
56.50	100	106
56.48	102	106
56.38	98	107
56.38	93	105
56.38	93	106
56.54	102	106
56.36	101	102
56.38	98	101
56.38	102	103
56.50	94	102
56.36	97	112
56.42	93	111
56.42	95	115
56.36	89	106
56.44	93	102
56.36	106	102
56.36	97	103

Data Set #31
56.32	99	102
56.36	96	106
56.38	96	106
56.50	101	102
56.36	102	106
56.36	102	108
56.38	98	99
56.36	93	116
56.48	104	111
56.38	92	104
56.38	94	105
56.38	96	114
56.38	97	111
56.36	98	104
56.38	93	104
56.36	98	108
56.38	95	101
56.36	94	107
56.38	98	115
56.38	94	101

Data Set #32
56.30	89	106
56.36	96	102
56.36	92	108
56.50	98	102
56.38	98	106
56.50	94	106
56.50	106	104
56.38	96	104
56.38	96	107
56.38	96	102
56.36	97	100
56.36	94	99
56.36	88	106
56.38	99	107
56.50	97	104
56.38	99	109
56.38	95	103
56.38	102	104
56.38	98	107
56.36	95	109

Data Set #33
61.06	89	96
61.36	84	95
61.40	90	102
61.36	84	104
61.40	88	106
61.40	84	98
61.36	89	103
61.40	92	102
61.36	80	96
61.30	88	89
61.36	93	89
61.40	89	94
61.40	94	94
61.36	88	100
61.36	98	95
61.40	89	96
61.42	92	99
61.40	90	97
61.40	84	102
61.40	93	102

Data Set #34
61.10	88	98
61.40	91	95
61.40	90	90
61.40	84	94
61.36	88	94
61.42	88	103
61.40	85	98
61.40	102	103
61.36	82	94
61.36	85	99
61.34	97	97
61.40	85	94
61.40	94	90
61.42	102	99
61.36	84	98
61.36	86	98
61.36	92	96
61.40	93	98
61.40	95	96
61.36	89	98

Data Set #35
61.06	89	99
61.40	93	96
61.42	93	98
61.36	98	101
61.36	98	89
61.40	89	96
61.40	90	98
61.42	84	96
61.40	93	98
61.40	86	96
61.36	87	89
61.40	98	89
61.40	90	98
61.36	85	99
61.36	96	95
61.36	85	86
61.36	86	107
61.40	86	99
61.36	80	102
61.40	89	98

Data Set #36
66.10	82	90
66.26	80	98
66.40	83	89
66.26	77	100
66.38	81	96
66.40	76	96
66.38	82	93
66.44	84	94
66.38	84	88
66.40	88	91
66.38	82	98
66.38	87	102
66.44	84	87
66.38	84	76
66.38	84	81
66.28	77	105
66.40	72	93
66.40	80	90
66.38	81	96
66.22	85	102

Data Set #37
65.98	96	85
66.34	76	96
66.38	79	94
66.26	85	89
66.26	82	92
66.40	93	86
66.26	91	89
66.28	83	89
66.38	76	103
66.22	86	90
66.40	93	96
66.40	89	90
66.26	76	87
66.44	83	94
66.26	86	82
66.26	80	85
66.40	78	87
66.32	94	90
66.34	80	88
66.40	84	89

Data Set #38
66.08	83	86
66.38	89	88
66.40	85	90
66.22	88	98
66.38	88	90
66.40	80	98
66.26	85	89
66.40	76	86
66.38	89	95
66.38	83	87
66.28	72	76
66.44	85	96
66.38	82	98
66.40	72	92
66.40	88	95
66.28	76	89
66.28	84	89
66.40	87	85
66.38	84	88
66.40	81	96

Data Set #39
70.00	68	89
70.42	76	93
70.36	82	80
70.42	72	86
70.42	75	81
70.40	76	92
70.28	78	94
70.24	80	68
70.36	85	86
70.40	90	104
70.36	80	96
70.28	87	89
70.30	76	80
70.28	82	83
70.28	83	76
70.40	84	96
70.42	72	84
70.40	87	82
71.26	76	87
70.30	76	95

Data Set #40
70.00	75	86
70.28	82	85
70.40	82	81
70.40	79	85
70.28	85	94
70.28	76	88
70.28	77	89
70.30	72	87
70.40	76	82
70.28	85	80
70.40	68	85
70.40	75	85
70.24	54	75
70.40	76	94
70.28	68	82
71.30	73	87
70.40	80	80
70.28	76	90
70.28	76	82
70.24	82	90

Data Set #41
70.10	89	77
70.40	75	90
70.28	83	88
70.42	77	85
70.28	72	93
70.30	64	82
70.40	83	90
70.40	68	85
70.28	77	86
71.24	96	89
70.42	80	97
70.28	76	86
71.42	81	81
70.36	76	99
70.40	76	85
71.26	78	81
70.28	72	101
70.28	90	84
70.28	67	76
70.40	81	102

Data Set #42
151.66	3	89
152.32	8	59
152.36	8	48
152.32	12	56
152.30	20	52
152.32	0	68
152.20	0	59
152.32	4	52
152.36	0	52
152.24	9	54
152.18	19	32
152.38	6	67
152.36	2	68
152.18	3	64
152.32	8	42
152.36	7	58
152.36	20	48
152.36	8	68
152.20	12	62
152.20	4	64

Data Set #43
151.64	9	64
152.36	9	56
152.20	23	50
152.20	12	72
152.24	14	64
152.20	3	31
152.32	4	53
152.32	1	40
152.32	1	56
152.32	3	76
152.30	3	60
152.24	3	59
152.32	0	56
152.32	14	56
152.36	16	68
152.20	5	66
152.20	0	76

152.32	6	38
152.32	16	53

Data Set #44
151.54	6	64
152.32	0	64
152.36	4	64
152.20	0	65
152.24	0	59
152.32	2	50
152.32	2	38
152.24	2	67
152.32	4	52
152.32	12	48
152.30	0	66
152.32	0	85
152.36	17	60
152.32	10	57
152.20	12	48
152.30	1	40
152.18	3	63
152.32	0	51
152.32	13	44
152.24	13	68

Data Set #45
184.42	41	58
185.12	42	51
185.12	40	59
185.12	41	64
185.02	52	89
185.02	47	72
185.14	48	66
185.12	50	60
185.18	46	56
185.12	45	31
185.14	47	30
185.14	42	52
185.02	48	57
185.14	40	60
185.12	41	72
185.02	46	85
185.12	46	70
185.14	41	34
186.14	42	34
185.14	41	64

Data Set #46
184.46	46	60
185.12	48	40
185.12	42	39
185.12	48	55
185.12	41	59
185.14	41	56
185.14	41	56
185.18	38	56
185.12	42	60
185.12	46	76
185.12	41	74
185.00	41	52
185.14	41	32
185.18	41	74
185.12	45	80
185.14	45	89
185.02	42	76
185.14	45	63
185.02	43	52
185.00	41	45

Data Set #47
184.42	36	42
185.12	41	45
185.12	41	51
185.18	41	65
185.14	43	72
185.12	46	68
185.12	45	56
185.12	49	68
185.14	46	64
186.14	46	48
185.14	45	46
185.12	42	26
186.14	42	36
186.10	41	48
186.14	52	56
185.12	46	81
185.14	46	64
185.12	41	34
185.12	43	42
185.18	41	47
